location_name,age_name,cause_name,metric_name,val,upper,lower
Alaska,40-44 years,HIV/AIDS,Number,146.0628598,258.0928243,65.63584828
Alaska,40-44 years,HIV/AIDS,Percent,0.005983297,0.010570289,0.002677344
Alaska,40-44 years,HIV/AIDS,Rate,585.6020335,1034.757795,263.1503057
Alaska,45-49 years,HIV/AIDS,Number,123.4613882,218.7969813,55.33406552
Alaska,45-49 years,HIV/AIDS,Percent,0.005127886,0.009100489,0.002298377
Alaska,45-49 years,HIV/AIDS,Rate,504.1112342,893.3806588,225.9372301
Alaska,50-54 years,HIV/AIDS,Number,105.5054264,184.6549377,46.61916726
Alaska,50-54 years,HIV/AIDS,Percent,0.00429084,0.007506529,0.001900393
Alaska,50-54 years,HIV/AIDS,Rate,424.3372121,742.6723362,187.4998106
Nebraska,45-49 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,0.003438949,0.014725458,0.000276057
Nebraska,45-49 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Percent,6.33E-08,2.72E-07,5.06E-09
Nebraska,45-49 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Rate,0.006215605,0.026615,0.00049895
New Jersey,55+ years,HIV/AIDS,Number,21928.40645,38985.66805,9299.100584
New Jersey,55+ years,HIV/AIDS,Percent,0.017566053,0.031238214,0.007447353
New Jersey,55+ years,HIV/AIDS,Rate,1753.438623,3117.370898,743.5744208
Hawaii,15-19 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,0.000155915,0.000639632,1.59E-05
Hawaii,15-19 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Percent,3.96E-09,1.63E-08,4.03E-10
Hawaii,15-19 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Rate,0.00035357,0.0014505,3.61E-05
Hawaii,20-24 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,0.001157876,0.004739664,0.000118315
Hawaii,20-24 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Percent,2.62E-08,1.09E-07,2.71E-09
Hawaii,20-24 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Rate,0.002416749,0.00989275,0.00024695
Hawaii,25-29 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,0.004772394,0.019600907,0.000487422
Hawaii,25-29 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Percent,9.61E-08,3.97E-07,9.74E-09
Hawaii,25-29 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Rate,0.009084173,0.03731,0.0009278
Hawaii,30-34 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,0.007906527,0.032556748,0.000809519
Hawaii,30-34 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Percent,1.56E-07,6.41E-07,1.59E-08
Hawaii,30-34 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Rate,0.014938539,0.0615125,0.0015295
Hawaii,35-39 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,0.009388828,0.038746503,0.000961882
Hawaii,35-39 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Percent,1.89E-07,7.82E-07,1.93E-08
Hawaii,35-39 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Rate,0.018345608,0.07571,0.0018795
Hawaii,40-44 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,0.008575802,0.03544459,0.000875646
Hawaii,40-44 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Percent,1.94E-07,8.02E-07,1.98E-08
Hawaii,40-44 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Rate,0.018994852,0.0785075,0.0019395
Alaska,15-19 years,Gonococcal infection,Number,119.8848839,200.5738536,61.77714863
Alaska,15-19 years,Gonococcal infection,Percent,0.005065645,0.008525413,0.00262074
Alaska,15-19 years,Gonococcal infection,Rate,449.42848,751.918,231.59225
Alaska,20-24 years,Gonococcal infection,Number,181.5150474,318.0919742,89.69773034
Alaska,20-24 years,Gonococcal infection,Percent,0.007393685,0.012962171,0.00364318
Alaska,20-24 years,Gonococcal infection,Rate,684.39633,1199.355,338.20225
Alaska,25-29 years,Gonococcal infection,Number,173.3243915,314.5085184,86.70244626
Alaska,25-29 years,Gonococcal infection,Percent,0.005931186,0.010697118,0.002953691
Alaska,25-29 years,Gonococcal infection,Rate,561.90852,1019.62,281.08475
Alaska,30-34 years,Gonococcal infection,Number,131.7809305,252.9563886,54.27314012
Alaska,30-34 years,Gonococcal infection,Percent,0.004040104,0.00777619,0.00165646
Alaska,30-34 years,Gonococcal infection,Rate,387.93969,744.65875,159.7705
Alaska,35-39 years,Gonococcal infection,Number,84.36569305,158.6193094,37.34657933
Alaska,35-39 years,Gonococcal infection,Percent,0.002787092,0.005250903,0.001229878
Alaska,35-39 years,Gonococcal infection,Rate,270.935816,509.39725,119.9365
Alaska,40-44 years,Gonococcal infection,Number,59.06017884,114.9550124,27.62320687
Alaska,40-44 years,Gonococcal infection,Percent,0.002419319,0.00469179,0.00112639
Alaska,40-44 years,Gonococcal infection,Rate,236.786825,460.883,110.74825
Alaska,45-49 years,Gonococcal infection,Number,58.23239525,114.9675186,29.33299819
Alaska,45-49 years,Gonococcal infection,Percent,0.002418609,0.004774215,0.001213739
Alaska,45-49 years,Gonococcal infection,Rate,237.771542,469.4295,119.771
Alaska,50-54 years,Gonococcal infection,Number,44.98828675,92.97338291,19.81146294
Alaska,50-54 years,Gonococcal infection,Percent,0.00182958,0.003767388,0.000805777
Alaska,50-54 years,Gonococcal infection,Rate,180.940496,373.934,79.68065
Alaska,55+ years,Genital herpes,Number,23157.20049,27300.01425,19572.26093
Alaska,55+ years,Genital herpes,Percent,0.224613675,0.264886706,0.189808023
Alaska,55+ years,Genital herpes,Rate,22398.67121,26405.78439,18931.1587
District of Columbia,15-19 years,HIV/AIDS,Number,14.07182427,22.03049431,8.634956221
District of Columbia,15-19 years,HIV/AIDS,Percent,0.001145492,0.001794575,0.000711164
District of Columbia,15-19 years,HIV/AIDS,Rate,104.1299769,163.023274,63.89774164
District of Columbia,20-24 years,HIV/AIDS,Number,113.9889513,180.9781765,68.52493264
District of Columbia,20-24 years,HIV/AIDS,Percent,0.005791803,0.009123906,0.003474421
District of Columbia,20-24 years,HIV/AIDS,Rate,540.7960974,858.6120892,325.1018256
District of Columbia,25-29 years,HIV/AIDS,Number,596.6212327,950.486809,281.7086523
District of Columbia,25-29 years,HIV/AIDS,Percent,0.018413199,0.029457269,0.00869731
District of Columbia,25-29 years,HIV/AIDS,Rate,1754.201115,2794.645797,828.2870354
District of Columbia,30-34 years,HIV/AIDS,Number,979.7555262,1607.985695,437.8895978
District of Columbia,30-34 years,HIV/AIDS,Percent,0.029838468,0.04877676,0.013382686
District of Columbia,30-34 years,HIV/AIDS,Rate,2878.286738,4723.876291,1286.414609
District of Columbia,35-39 years,HIV/AIDS,Number,1170.142389,2006.097212,515.2066947
District of Columbia,35-39 years,HIV/AIDS,Percent,0.040435112,0.06951899,0.01785939
District of Columbia,35-39 years,HIV/AIDS,Rate,3943.260658,6760.343257,1736.194081
District of Columbia,40-44 years,HIV/AIDS,Number,1014.127182,1749.516261,444.4761688
District of Columbia,40-44 years,HIV/AIDS,Percent,0.048192632,0.083239909,0.021098042
District of Columbia,40-44 years,HIV/AIDS,Rate,4728.807391,8157.877609,2072.562722
Alaska,15-19 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,7.17E-05,0.00030943,5.41E-06
Alaska,15-19 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Percent,3.03E-09,1.31E-08,2.32E-10
Alaska,15-19 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Rate,0.000268627,0.00116,2.03E-05
Alaska,20-24 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,0.000607215,0.002620631,4.59E-05
Alaska,20-24 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Percent,2.47E-08,1.08E-07,1.86E-09
Alaska,20-24 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Rate,0.002289483,0.009881,0.00017295
Alaska,25-29 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,0.002849204,0.012370652,0.000213452
Alaska,25-29 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Percent,9.75E-08,4.21E-07,7.35E-09
Alaska,25-29 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Rate,0.009236969,0.040105,0.000692
Alaska,30-34 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,0.004972516,0.021643627,0.000373579
Alaska,30-34 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Percent,1.52E-07,6.58E-07,1.15E-08
Alaska,30-34 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Rate,0.014638204,0.063715,0.00109975
Alaska,35-39 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,0.004897105,0.021333852,0.000367358
Alaska,35-39 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Percent,1.62E-07,7.00E-07,1.22E-08
Alaska,35-39 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Rate,0.015726785,0.0685125,0.00117975
Alaska,40-44 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,0.003622104,0.015767301,0.000271809
Alaska,40-44 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Percent,1.48E-07,6.44E-07,1.12E-08
Alaska,40-44 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Rate,0.01452191,0.063215,0.00108975
Alaska,45-49 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,0.003082253,0.013423463,0.000231408
Alaska,45-49 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Percent,1.28E-07,5.57E-07,9.66E-09
Alaska,45-49 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Rate,0.012585297,0.05481,0.000944875
Alaska,50-54 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,0.002647515,0.011513081,0.000198411
Alaska,50-54 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Percent,1.08E-07,4.69E-07,8.09E-09
Alaska,50-54 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Rate,0.010648165,0.046305,0.000798
United States of America,15-19 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,0.00378476,0.008502053,0.001418108
United States of America,15-19 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Percent,3.82E-10,8.57E-10,1.45E-10
United States of America,15-19 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Rate,3.42E-05,7.68E-05,1.28E-05
United States of America,20-24 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,0.024793134,0.055122084,0.009338292
United States of America,20-24 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Percent,2.43E-09,5.42E-09,9.15E-10
United States of America,20-24 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Rate,0.000224986,0.000500206,8.47E-05
United States of America,25-29 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,0.08465229,0.185222198,0.030880323
United States of America,25-29 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Percent,7.71E-09,1.69E-08,2.79E-09
United States of America,25-29 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Rate,0.000730365,0.001598063,0.00026643
United States of America,30-34 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,0.125098323,0.276864859,0.045286046
United States of America,30-34 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Percent,1.17E-08,2.59E-08,4.27E-09
United States of America,30-34 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Rate,0.001128413,0.002497378,0.000408489
United States of America,35-39 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,0.141320588,0.313541859,0.05167663
United States of America,35-39 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Percent,1.34E-08,3.00E-08,4.91E-09
United States of America,35-39 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Rate,0.001307538,0.002900979,0.000478127
United States of America,40-44 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,0.144435298,0.322750198,0.053362403
United States of America,40-44 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Percent,1.49E-08,3.34E-08,5.52E-09
United States of America,40-44 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Rate,0.0014638,0.003270957,0.000540809
United States of America,45-49 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,0.163561097,0.36705027,0.06116103
United States of America,45-49 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Percent,1.63E-08,3.67E-08,6.10E-09
United States of America,45-49 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Rate,0.001604527,0.003600746,0.000599987
United States of America,50-54 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,0.192129577,0.419001426,0.072939132
United States of America,50-54 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Percent,1.89E-08,4.12E-08,7.16E-09
United States of America,50-54 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Rate,0.001869872,0.004077869,0.000709869
Alabama,15-19 years,HIV/AIDS resulting in other diseases,Number,40.69616407,63.44979184,25.08979237
Alabama,15-19 years,HIV/AIDS resulting in other diseases,Percent,0.000268839,0.00042057,0.000166329
Alabama,15-19 years,HIV/AIDS resulting in other diseases,Rate,24.18351691,37.70476035,14.90949901
Alabama,20-24 years,HIV/AIDS resulting in other diseases,Number,329.5033487,500.9141413,199.6368085
Alabama,20-24 years,HIV/AIDS resulting in other diseases,Percent,0.002120773,0.003229689,0.001277931
Alabama,20-24 years,HIV/AIDS resulting in other diseases,Rate,197.623922,300.4297758,119.7347742
Alabama,25-29 years,HIV/AIDS resulting in other diseases,Number,1482.429528,2309.284306,695.6754957
Alabama,25-29 years,HIV/AIDS resulting in other diseases,Percent,0.009087191,0.014132772,0.00425882
Alabama,25-29 years,HIV/AIDS resulting in other diseases,Rate,865.9731383,1348.987011,406.3844392
Alabama,30-34 years,HIV/AIDS resulting in other diseases,Number,2284.829538,3501.425005,1017.655592
Alabama,30-34 years,HIV/AIDS resulting in other diseases,Percent,0.014750575,0.022524338,0.006576651
Alabama,30-34 years,HIV/AIDS resulting in other diseases,Rate,1424.934562,2183.664656,634.6611864
Alabama,35-39 years,HIV/AIDS resulting in other diseases,Number,2366.758451,3971.414596,1081.325729
Alabama,35-39 years,HIV/AIDS resulting in other diseases,Percent,0.015703108,0.026305741,0.007155552
Alabama,35-39 years,HIV/AIDS resulting in other diseases,Rate,1534.421264,2574.754935,701.0471181
Alabama,40-44 years,HIV/AIDS resulting in other diseases,Number,2311.962108,4057.476106,1018.915163
Alabama,40-44 years,HIV/AIDS resulting in other diseases,Percent,0.016184774,0.028413129,0.00712723
Alabama,40-44 years,HIV/AIDS resulting in other diseases,Rate,1591.805094,2793.605965,701.531544
Alabama,45-49 years,HIV/AIDS resulting in other diseases,Number,2502.04058,4216.293872,1101.738326
Alabama,45-49 years,HIV/AIDS resulting in other diseases,Percent,0.016475902,0.027764283,0.007278804
Alabama,45-49 years,HIV/AIDS resulting in other diseases,Rate,1627.700539,2742.906675,716.7350045
Alabama,55+ years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,4.570852586,5.537256701,3.802973965
Alabama,55+ years,HIV/AIDS - Drug-susceptible Tuberculosis,Percent,6.70E-06,8.11E-06,5.57E-06
Alabama,55+ years,HIV/AIDS - Drug-susceptible Tuberculosis,Rate,0.668957388,0.810393402,0.556576149
Alabama,15-19 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,0.000484568,0.002137584,4.34E-05
Alabama,15-19 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Percent,3.20E-09,1.43E-08,2.88E-10
Alabama,15-19 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Rate,0.000287952,0.00127025,2.58E-05
Connecticut,55+ years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,0.045767869,0.184086483,0.004350964
Connecticut,55+ years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Percent,8.45E-08,3.40E-07,8.03E-09
Connecticut,55+ years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Rate,0.008430426,0.033908667,0.000801446
Kansas,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,0.010597305,0.012790202,0.008565942
Kansas,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Percent,1.11E-07,1.34E-07,8.91E-08
Kansas,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Rate,0.00985973,0.0119,0.00796975
Kansas,20-24 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,0.070341304,0.085248898,0.056864191
Kansas,20-24 years,HIV/AIDS - Drug-susceptible Tuberculosis,Percent,7.44E-07,8.99E-07,6.02E-07
Kansas,20-24 years,HIV/AIDS - Drug-susceptible Tuberculosis,Rate,0.0686507,0.0832,0.0554975
Kansas,25-29 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,0.263887976,0.319462188,0.213627621
Kansas,25-29 years,HIV/AIDS - Drug-susceptible Tuberculosis,Percent,2.75E-06,3.33E-06,2.22E-06
Kansas,25-29 years,HIV/AIDS - Drug-susceptible Tuberculosis,Rate,0.259376,0.314,0.209975
Kansas,30-34 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,0.383893776,0.465204356,0.310442075
Kansas,30-34 years,HIV/AIDS - Drug-susceptible Tuberculosis,Percent,4.04E-06,4.90E-06,3.27E-06
Kansas,30-34 years,HIV/AIDS - Drug-susceptible Tuberculosis,Rate,0.387026,0.469,0.312975
Kansas,35-39 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,0.446509999,0.540536705,0.360687198
Kansas,35-39 years,HIV/AIDS - Drug-susceptible Tuberculosis,Percent,4.65E-06,5.64E-06,3.77E-06
Kansas,35-39 years,HIV/AIDS - Drug-susceptible Tuberculosis,Rate,0.451849,0.547,0.365
Kansas,40-44 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,0.384679526,0.465518427,0.310622699
Kansas,40-44 years,HIV/AIDS - Drug-susceptible Tuberculosis,Percent,4.50E-06,5.44E-06,3.63E-06
Kansas,40-44 years,HIV/AIDS - Drug-susceptible Tuberculosis,Rate,0.439637,0.532025,0.355
Kansas,45-49 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,0.362170068,0.438283602,0.293026963
Kansas,45-49 years,HIV/AIDS - Drug-susceptible Tuberculosis,Percent,4.29E-06,5.18E-06,3.47E-06
Kansas,45-49 years,HIV/AIDS - Drug-susceptible Tuberculosis,Rate,0.421432,0.51,0.340975
Kansas,50-54 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,0.350966621,0.425219008,0.283740512
Kansas,50-54 years,HIV/AIDS - Drug-susceptible Tuberculosis,Percent,4.19E-06,5.07E-06,3.38E-06
Kansas,50-54 years,HIV/AIDS - Drug-susceptible Tuberculosis,Rate,0.41434,0.502,0.334975
Kentucky,55+ years,Chlamydial infection,Number,370.5932627,576.9538009,223.5934777
Kentucky,55+ years,Chlamydial infection,Percent,0.000595829,0.000927562,0.000359421
Kentucky,55+ years,Chlamydial infection,Rate,59.5024367,92.63567491,35.90015818
Canada,55+ years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,60.22080377,71.91044037,50.3778276
Canada,55+ years,HIV/AIDS - Drug-susceptible Tuberculosis,Percent,1.09E-05,1.30E-05,9.11E-06
Canada,55+ years,HIV/AIDS - Drug-susceptible Tuberculosis,Rate,1.084090063,1.29452596,0.906897598
Arizona,15-19 years,Syphilis,Number,385.0757867,641.7060085,204.5219967
Arizona,15-19 years,Syphilis,Percent,0.001632201,0.00272316,0.000865026
Arizona,15-19 years,Syphilis,Rate,148.4081263,247.3133593,78.82273403
Arizona,20-24 years,Syphilis,Number,1051.659112,1787.060784,593.1641666
Arizona,20-24 years,Syphilis,Percent,0.004365888,0.007417087,0.002462521
Arizona,20-24 years,Syphilis,Rate,408.9034715,694.8405143,230.632611
Arizona,25-29 years,Syphilis,Number,1767.370031,3036.536663,965.916691
Arizona,25-29 years,Syphilis,Percent,0.007109806,0.012262624,0.00390704
Arizona,25-29 years,Syphilis,Rate,679.2751312,1167.069602,371.24268
Canada,15-19 years,Syphilis,Number,1594.370694,2639.459017,862.1299572
Canada,15-19 years,Syphilis,Percent,0.001770794,0.002928905,0.000949933
Canada,15-19 years,Syphilis,Rate,153.2021766,253.6241214,82.84157908
Canada,20-24 years,Syphilis,Number,4385.414029,7261.513808,2428.460516
Canada,20-24 years,Syphilis,Percent,0.004336994,0.007184417,0.002404879
Canada,20-24 years,Syphilis,Rate,390.3730422,646.3926137,216.17241
Canada,25-29 years,Syphilis,Number,7132.700665,11793.26907,3921.974883
Canada,25-29 years,Syphilis,Percent,0.006376129,0.010565588,0.003482824
Canada,25-29 years,Syphilis,Rate,589.5342431,974.741025,324.160315
Canada,30-34 years,Syphilis,Number,8023.376792,13075.67949,4523.755539
Canada,30-34 years,Syphilis,Percent,0.007115064,0.011697732,0.00400285
Canada,30-34 years,Syphilis,Rate,670.7198286,1093.070628,378.1665275
Canada,35-39 years,Syphilis,Number,7811.052183,13868.78606,4315.528352
Canada,35-39 years,Syphilis,Percent,0.006780384,0.012180685,0.003729934
Canada,35-39 years,Syphilis,Rate,650.3599732,1154.736022,359.3173925
Canada,40-44 years,Syphilis,Number,6306.883695,10510.05334,3591.371697
Canada,40-44 years,Syphilis,Percent,0.005682361,0.00943029,0.003250276
Canada,40-44 years,Syphilis,Rate,550.0803471,916.6767725,313.235995
Canada,45-49 years,Syphilis,Number,5147.918771,8782.257634,2918.025329
Canada,45-49 years,Syphilis,Percent,0.004585405,0.007836554,0.002604763
Canada,45-49 years,Syphilis,Rate,446.4563221,761.646525,253.067485
Canada,50-54 years,Syphilis,Number,3954.638108,6567.922463,2261.089848
Canada,50-54 years,Syphilis,Percent,0.003316089,0.005492501,0.00189554
Canada,50-54 years,Syphilis,Rate,325.6976022,540.9234775,186.219705
Canada,55+ years,Gonococcal infection,Number,1470.999771,2730.857493,622.2405118
Canada,55+ years,Gonococcal infection,Percent,0.000266093,0.000494084,0.000112559
Canada,55+ years,Gonococcal infection,Rate,26.4808195,49.16067681,11.20152361
Canada,15-19 years,Trichomoniasis,Number,543.5134559,1208.603235,207.5251597
Canada,15-19 years,Trichomoniasis,Percent,0.0006039,0.001338265,0.000231773
Canada,15-19 years,Trichomoniasis,Rate,52.2259,116.134,19.940975
Canada,20-24 years,Trichomoniasis,Number,2949.229794,5528.073103,1451.530175
Canada,20-24 years,Trichomoniasis,Percent,0.00291607,0.005462646,0.001434024
Canada,20-24 years,Trichomoniasis,Rate,262.52933,492.08825,129.20975
Canada,25-29 years,Trichomoniasis,Number,8083.829306,13855.57028,4051.280815
Canada,25-29 years,Trichomoniasis,Percent,0.007223253,0.012421682,0.003660191
Canada,25-29 years,Trichomoniasis,Rate,668.14723,1145.195,334.84775
Canada,30-34 years,Trichomoniasis,Number,12246.97281,20490.52673,6373.811412
Canada,30-34 years,Trichomoniasis,Percent,0.010860584,0.018224437,0.005662823
Canada,30-34 years,Trichomoniasis,Rate,1023.79431,1712.92,532.82325
Arizona,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,0.043810766,0.053191519,0.036319428
Arizona,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Percent,1.86E-07,2.25E-07,1.52E-07
Arizona,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Rate,0.01688466,0.0205,0.0139975
Arizona,20-24 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,0.301176255,0.365209895,0.248953555
Arizona,20-24 years,HIV/AIDS - Drug-susceptible Tuberculosis,Percent,1.25E-06,1.51E-06,1.03E-06
Arizona,20-24 years,HIV/AIDS - Drug-susceptible Tuberculosis,Rate,0.1171026,0.142,0.0967975
Arizona,25-29 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1.147188211,1.392053246,0.949609146
Arizona,25-29 years,HIV/AIDS - Drug-susceptible Tuberculosis,Percent,4.61E-06,5.59E-06,3.82E-06
Arizona,25-29 years,HIV/AIDS - Drug-susceptible Tuberculosis,Rate,0.440913,0.535025,0.364975
Arkansas,45-49 years,Syphilis,Number,478.730352,807.1772306,272.5100982
Arkansas,45-49 years,Syphilis,Percent,0.005284185,0.008938664,0.003006456
Arkansas,45-49 years,Syphilis,Rate,520.4111992,877.454435,296.2362975
Arkansas,50-54 years,Syphilis,Number,378.1994541,641.6276874,206.4381274
Arkansas,50-54 years,Syphilis,Percent,0.004196927,0.007123469,0.002290558
Arkansas,50-54 years,Syphilis,Rate,415.7025187,705.2528575,226.9089725
Missouri,55+ years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,3.835792137,4.655336401,3.115788264
Missouri,55+ years,HIV/AIDS - Drug-susceptible Tuberculosis,Percent,4.35E-06,5.28E-06,3.53E-06
Missouri,55+ years,HIV/AIDS - Drug-susceptible Tuberculosis,Rate,0.433881748,0.526583669,0.352439239
Louisiana,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,0.036150819,0.043490215,0.029962914
Louisiana,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Percent,2.62E-07,3.13E-07,2.17E-07
Louisiana,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Rate,0.0235241,0.0283,0.0194975
Louisiana,20-24 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,0.284500385,0.341976677,0.236016868
Louisiana,20-24 years,HIV/AIDS - Drug-susceptible Tuberculosis,Percent,2.02E-06,2.42E-06,1.66E-06
Louisiana,20-24 years,HIV/AIDS - Drug-susceptible Tuberculosis,Rate,0.188016,0.226,0.155975
Louisiana,25-29 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1.145986423,1.378434315,0.947773652
Louisiana,25-29 years,HIV/AIDS - Drug-susceptible Tuberculosis,Percent,7.51E-06,9.03E-06,6.21E-06
Louisiana,25-29 years,HIV/AIDS - Drug-susceptible Tuberculosis,Rate,0.715808,0.861,0.592
Louisiana,30-34 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1.885446031,2.263673263,1.560143155
Louisiana,30-34 years,HIV/AIDS - Drug-susceptible Tuberculosis,Percent,1.20E-05,1.44E-05,9.93E-06
Louisiana,30-34 years,HIV/AIDS - Drug-susceptible Tuberculosis,Rate,1.157751,1.39,0.958
West Virginia,15-19 years,HIV/AIDS resulting in other diseases,Number,5.829497136,8.922892332,3.676510782
West Virginia,15-19 years,HIV/AIDS resulting in other diseases,Percent,0.000111962,0.000169963,6.95E-05
West Virginia,15-19 years,HIV/AIDS resulting in other diseases,Rate,10.07697922,15.42428078,6.355286209
West Virginia,20-24 years,HIV/AIDS resulting in other diseases,Number,44.84104657,69.01645819,27.36577694
West Virginia,20-24 years,HIV/AIDS resulting in other diseases,Percent,0.000850045,0.001307339,0.000515374
